-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 12/31/2023 in LST
Location: latitude  24.8607   longitude 67.0099 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 53.05 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
PS              MERRA-2 Surface Pressure (kPa) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,RH2M,WS2M,T2M,PS,PRECTOTCORR
2018,5,26,66.85,5.24,31.23,99.7,0.0
2018,5,27,70.63,5.4,30.92,99.64,0.0
2018,5,28,70.78,4.28,30.85,99.41,0.0
2018,5,29,61.81,3.51,32.31,99.13,0.0
2018,5,30,40.89,2.85,32.66,99.18,0.0
2018,5,31,71.41,3.07,31.33,99.42,0.0
2018,6,1,74.39,3.5,30.33,99.7,0.0
2018,6,2,74.56,4.25,29.72,99.82,0.0
2018,6,3,75.2,5.85,29.39,99.69,0.0
2018,6,4,77.09,6.31,29.95,99.5,0.0
2018,6,5,77.16,5.77,30.4,99.64,0.0
2018,6,6,80.2,5.77,30.12,99.8,0.0
2018,6,7,79.34,6.7,30.24,99.47,0.0
2018,6,8,77.85,5.42,30.72,99.04,0.0
2018,6,9,79.12,3.92,30.76,98.79,0.0
2018,6,10,73.71,3.93,31.61,98.91,0.58
2018,6,11,79.48,5.39,30.5,99.15,4.9
2018,6,12,79.63,5.79,30.08,99.15,4.65
2018,6,13,75.74,6.78,29.73,99.15,0.42
2018,6,14,75.74,7.68,29.86,99.22,0.37
2018,6,15,74.46,7.1,30.28,99.29,0.35
2018,6,16,75.62,7.1,30.39,99.37,0.0
2018,6,17,73.87,6.74,30.34,99.32,0.0
2018,6,18,75.38,5.63,30.23,99.35,0.0
2018,6,19,74.42,5.64,30.24,99.45,0.0
2018,6,20,76.15,6.29,30.24,99.44,0.0
2018,6,21,75.71,4.85,30.68,99.4,0.0
2018,6,22,75.97,4.69,30.74,99.32,0.0
2018,6,23,76.31,5.05,30.5,99.34,0.0
2018,6,24,72.46,5.29,30.24,99.36,0.0
2018,6,25,72.54,5.28,30.46,99.15,0.23
2018,6,26,72.35,4.65,30.6,98.89,0.37
2018,6,27,67.62,3.17,31.02,99.05,0.19
2018,6,28,64.98,2.57,31.88,99.21,0.46
2018,6,29,63.08,2.78,32.6,99.22,2.13
2018,6,30,70.61,3.1,31.35,99.41,1.18
2018,7,1,73.34,4.24,31.02,99.47,0.0
2018,7,2,74.49,6.57,30.76,99.23,0.0
2018,7,3,71.92,7.78,30.55,99.1,0.0
2018,7,4,71.59,7.47,30.49,99.1,0.0
2018,7,5,72.25,6.41,30.52,99.33,0.0
2018,7,6,70.57,5.49,30.39,99.51,0.0
2018,7,7,71.88,5.63,29.99,99.44,0.0
2018,7,8,71.07,5.05,30.03,99.31,0.0
2018,7,9,71.39,4.7,30.33,99.18,0.0
2018,7,10,71.86,4.63,30.36,99.21,0.0
2018,7,11,72.92,5.49,30.06,99.15,0.0
2018,7,12,71.76,5.37,30.25,99.05,0.0
2018,7,13,71.18,4.65,30.28,99.07,0.0
2018,7,14,68.8,3.65,30.92,99.07,0.0
2018,7,15,73.89,4.75,30.39,98.97,0.11
2018,7,16,73.93,3.86,30.56,99.04,0.48
2018,7,17,78.13,3.95,30.06,99.12,1.33
2018,7,18,78.62,4.29,29.8,99.25,1.97
2018,7,19,74.36,4.5,30.43,99.26,0.06
2018,7,20,74.69,5.05,30.29,99.15,0.16
2018,7,21,74.26,5.3,30.02,99.2,0.17
2018,7,22,75.28,5.5,29.51,99.16,0.18
2018,7,23,75.26,4.88,29.42,99.11,0.18
2018,7,24,74.8,4.56,29.5,99.33,0.26
2018,7,25,77.99,6.4,28.62,99.31,0.11
2018,7,26,78.62,6.91,28.61,99.21,0.0
2018,7,27,78.55,6.46,28.52,99.1,0.0
2018,7,28,79.46,5.53,28.38,99.23,0.0
2018,7,29,77.64,5.16,28.25,99.32,0.0
2018,7,30,75.36,5.12,28.35,99.35,0.0
2018,7,31,75.42,5.85,28.37,99.36,0.0
2018,8,1,75.36,6.01,28.43,99.35,0.0
2018,8,2,76.04,5.88,28.11,99.5,0.0
2018,8,3,77.13,6.28,28.09,99.65,0.0
2018,8,4,78.14,6.65,27.66,99.54,0.03
2018,8,5,79.11,6.39,27.99,99.43,0.02
2018,8,6,79.59,5.98,27.86,99.24,0.01
2018,8,7,78.86,4.82,27.98,99.15,0.02
2018,8,8,74.59,2.9,28.81,99.27,0.06
2018,8,9,74.24,2.41,28.9,99.67,0.58
2018,8,10,77.51,3.96,28.41,99.77,0.23
2018,8,11,79.15,6.12,27.97,99.49,0.52
2018,8,12,79.33,6.04,28.08,99.0,0.26
2018,8,13,78.37,4.57,28.76,98.94,0.05
2018,8,14,77.87,4.49,28.55,99.26,0.04
2018,8,15,73.92,4.5,28.43,99.38,0.03
2018,8,16,72.35,3.74,28.66,99.52,0.04
2018,8,17,74.75,3.38,28.65,99.4,0.12
2018,8,18,80.0,4.56,27.96,99.33,1.53
2018,8,19,77.96,4.55,28.35,99.42,0.03
2018,8,20,75.63,4.31,28.45,99.5,0.0
2018,8,21,74.64,4.01,28.47,99.52,0.03
2018,8,22,75.65,4.69,28.46,99.55,0.03
2018,8,23,76.2,5.59,28.36,99.55,0.01
2018,8,24,74.86,5.07,28.33,99.53,0.5
2018,8,25,73.29,5.18,28.18,99.46,0.19
2018,8,26,71.74,5.14,28.04,99.39,0.04
2018,8,27,71.47,3.92,28.05,99.58,0.03
2018,8,28,70.99,3.54,28.19,99.69,0.01
2018,8,29,73.53,4.19,27.91,99.83,0.0
2018,8,30,79.08,5.46,26.91,99.74,0.0
2018,8,31,76.18,5.75,27.19,99.65,0.0
2018,9,1,72.82,4.17,27.55,99.74,0.0
2018,9,2,74.38,4.77,27.26,99.78,0.0
2018,9,3,76.77,4.5,26.5,99.8,0.0
2018,9,4,76.67,5.22,26.68,99.93,0.0
2018,9,5,76.86,5.55,26.58,99.9,0.0
2018,9,6,76.34,4.44,26.79,99.82,0.0
2018,9,7,74.01,3.47,26.81,99.88,0.0
2018,9,8,74.25,3.12,27.1,99.92,0.0
2018,9,9,77.94,3.6,27.2,100.01,0.0
2018,9,10,78.75,4.05,27.31,100.27,0.0
2018,9,11,78.23,5.1,27.24,100.32,0.0
2018,9,12,76.24,5.39,26.88,100.08,0.0
2018,9,13,75.32,4.49,27.17,99.89,0.0
2018,9,14,76.45,4.01,27.38,99.97,0.0
2018,9,15,75.2,3.79,27.24,100.18,0.0
2018,9,16,73.75,3.19,27.15,100.19,0.0
2018,9,17,72.7,3.85,27.05,100.17,0.0
2018,9,18,73.0,3.64,27.0,100.22,0.0
2018,9,19,74.68,4.17,26.89,100.17,0.0
2018,9,20,74.37,4.04,26.91,100.08,0.0
2018,9,21,72.47,3.11,27.26,100.14,0.0
2018,9,22,72.34,3.66,28.18,100.09,0.0
2018,9,23,73.0,2.64,28.57,100.17,0.0
2018,9,24,77.52,3.48,27.71,100.23,0.01
2018,9,25,78.75,4.21,27.27,100.23,0.01
2018,9,26,76.96,3.88,27.25,100.19,0.02
2018,9,27,78.76,3.48,27.19,100.21,0.03
2018,9,28,77.88,3.62,27.49,100.31,0.12
2018,9,29,75.74,3.28,27.73,100.36,0.14
2018,9,30,74.53,3.36,27.92,100.36,0.32
2018,10,1,76.63,2.77,27.5,100.27,0.02
2018,10,2,77.56,2.57,27.38,100.33,0.04
2018,10,3,74.04,2.62,27.76,100.21,0.02
2018,10,4,72.72,2.44,27.88,100.26,0.0
2018,10,5,68.54,2.0,27.84,100.44,0.0
2018,10,6,60.68,2.05,28.23,100.47,0.0
2018,10,7,57.75,2.0,28.6,100.36,0.0
2018,10,8,68.71,2.13,28.47,100.22,0.0
2018,10,9,62.79,1.9,29.23,100.14,0.0
2018,10,10,60.62,1.78,27.79,100.28,0.0
2018,10,11,51.17,1.81,28.02,100.33,0.0
2018,10,12,57.47,1.99,28.26,100.45,0.0
2018,10,13,56.89,2.13,28.18,100.59,0.0
2018,10,14,68.39,2.81,27.73,100.54,0.0
2018,10,15,57.18,1.9,28.87,100.48,0.0
2018,10,16,62.49,1.85,28.9,100.51,0.0
2018,10,17,66.97,1.98,28.34,100.46,0.0
2018,10,18,59.86,2.12,28.74,100.41,0.05
2018,10,19,49.81,1.79,28.95,100.54,0.04
2018,10,20,55.24,1.68,28.31,100.72,0.02
2018,10,21,52.21,2.02,28.19,100.82,0.0
2018,10,22,64.21,2.5,27.54,100.71,0.0
2018,10,23,69.85,3.94,27.91,100.58,0.01
2018,10,24,73.08,2.95,27.58,100.58,0.0
2018,10,25,67.95,1.78,27.35,100.73,0.0
2018,10,26,67.51,1.98,27.52,100.92,0.0
2018,10,27,62.04,2.43,27.86,100.95,0.0
2018,10,28,59.12,2.79,28.13,100.92,0.0
2018,10,29,50.84,3.0,28.68,100.78,0.0
2018,10,30,52.45,2.29,28.3,100.7,0.0
2018,10,31,56.23,2.05,28.19,100.75,0.0
2018,11,1,57.19,2.11,27.88,100.7,0.0
2018,11,2,51.13,2.88,27.29,100.62,0.0
2018,11,3,42.74,2.6,26.59,100.59,0.0
2018,11,4,35.41,2.53,26.28,100.73,0.0
2018,11,5,32.73,1.86,26.25,100.79,0.0
2018,11,6,31.45,1.9,26.17,100.9,0.0
2018,11,7,50.45,2.39,25.0,100.88,0.0
2018,11,8,67.36,2.48,25.35,100.69,0.0
2018,11,9,76.61,2.02,25.96,100.61,0.0
2018,11,10,73.23,2.0,26.35,100.68,0.0
2018,11,11,73.14,2.33,26.46,100.76,0.0
2018,11,12,76.19,2.64,26.1,100.63,0.0
2018,11,13,76.17,2.05,26.34,100.35,0.0
2018,11,14,59.2,2.21,26.51,100.47,0.0
2018,11,15,43.17,1.76,26.36,100.86,0.0
2018,11,16,43.62,2.31,25.45,100.92,0.0
2018,11,17,55.28,1.71,26.92,100.56,0.0
2018,11,18,65.02,1.61,26.89,100.47,0.0
2018,11,19,56.26,1.42,26.99,100.76,0.0
2018,11,20,38.62,2.06,26.37,100.99,0.0
2018,11,21,41.82,2.27,25.47,100.97,0.0
2018,11,22,52.99,2.17,25.45,100.95,0.0
2018,11,23,48.02,2.25,25.5,101.21,0.0
2018,11,24,45.16,2.78,24.91,101.27,0.0
2018,11,25,59.66,1.63,25.1,101.02,0.0
2018,11,26,64.99,1.88,25.57,100.88,0.0
2018,11,27,63.75,1.47,24.99,100.93,0.0
2018,11,28,60.23,1.58,25.16,101.0,0.0
2018,11,29,40.46,2.33,25.04,101.18,0.0
2018,11,30,41.12,2.08,24.97,101.22,0.0
2018,12,1,53.21,2.17,24.05,100.89,0.0
2018,12,2,58.67,1.86,24.23,100.61,0.0
2018,12,3,52.64,1.45,24.2,100.8,0.0
2018,12,4,35.33,1.8,23.62,100.97,0.0
2018,12,5,44.57,2.35,23.01,100.84,0.0
2018,12,6,53.63,1.83,24.42,100.65,0.0
2018,12,7,57.02,1.96,23.08,100.78,0.0
2018,12,8,68.52,2.13,22.86,100.86,0.0
2018,12,9,77.66,2.56,23.31,100.78,0.0
2018,12,10,61.97,2.32,23.6,100.61,0.0
2018,12,11,51.68,1.99,22.82,100.78,0.0
2018,12,12,48.1,2.04,21.32,101.15,0.0
2018,12,13,45.26,2.24,20.56,101.44,0.0
2018,12,14,39.59,3.32,19.77,101.57,0.0
2018,12,15,42.2,4.52,18.56,101.57,0.0
2018,12,16,42.2,4.47,18.47,101.58,0.0
2018,12,17,33.32,2.89,19.36,101.47,0.0
2018,12,18,32.36,1.9,19.66,101.37,0.0
2018,12,19,48.11,2.06,19.85,101.17,0.0
2018,12,20,37.26,2.15,20.43,101.13,0.0
2018,12,21,26.79,1.57,20.8,101.07,0.0
2018,12,22,42.45,1.59,20.12,100.95,0.0
2018,12,23,49.6,1.29,20.12,101.02,0.0
2018,12,24,35.03,1.84,19.88,101.15,0.0
2018,12,25,49.62,1.92,19.78,101.12,0.0
2018,12,26,48.97,2.69,21.46,101.04,0.0
2018,12,27,27.84,2.32,18.69,101.11,0.0
2018,12,28,34.34,2.01,18.95,101.09,0.0
2018,12,29,56.15,1.79,19.88,101.16,0.0
2018,12,30,61.05,1.67,20.55,101.3,0.0
2018,12,31,49.25,1.56,20.79,101.4,0.0
2019,1,1,62.52,2.54,19.83,101.35,0.0
2019,1,2,59.64,1.57,22.38,101.27,0.0
2019,1,3,44.61,1.86,21.22,101.42,0.0
2019,1,4,66.14,2.46,21.02,101.22,0.0
2019,1,5,53.05,2.48,22.13,101.01,0.0
2019,1,6,35.12,3.15,18.56,101.27,0.0
2019,1,7,37.02,1.52,18.88,101.33,0.0
2019,1,8,49.57,1.52,19.0,101.24,0.0
2019,1,9,54.39,1.76,20.35,101.21,0.0
2019,1,10,78.75,2.54,20.83,100.98,0.0
2019,1,11,73.37,1.83,22.73,100.85,0.0
2019,1,12,51.87,1.98,22.03,100.93,0.0
2019,1,13,45.35,2.49,20.55,101.27,0.0
2019,1,14,35.36,3.94,19.19,101.42,0.0
2019,1,15,47.88,2.31,19.06,101.24,0.0
2019,1,16,79.43,2.43,21.81,101.0,0.1
2019,1,17,61.08,1.78,22.37,100.97,0.24
2019,1,18,44.74,2.33,21.53,100.98,0.0
2019,1,19,74.18,2.11,21.07,100.93,0.01
2019,1,20,79.11,2.24,21.38,100.87,5.22
2019,1,21,63.3,2.9,18.43,100.72,15.37
2019,1,22,46.93,2.91,17.11,100.77,0.0
2019,1,23,40.53,2.05,17.16,101.06,0.0
2019,1,24,41.91,1.8,17.57,101.38,0.0
2019,1,25,49.05,1.58,16.89,101.43,0.0
2019,1,26,55.98,1.75,17.94,101.56,0.0
2019,1,27,60.35,2.27,17.98,101.66,1.31
2019,1,28,47.49,1.49,18.41,101.68,0.0
2019,1,29,52.76,1.86,18.4,101.48,0.0
2019,1,30,73.46,2.59,20.42,101.09,1.67
2019,1,31,65.79,2.45,20.48,100.96,4.02
2019,2,1,55.08,2.72,17.74,101.32,0.0
2019,2,2,56.5,2.99,17.64,101.35,0.0
2019,2,3,52.41,3.04,18.26,101.3,0.0
2019,2,4,45.96,2.38,19.46,101.25,0.0
2019,2,5,60.16,2.81,20.27,101.15,0.0
2019,2,6,46.72,5.24,18.22,100.85,0.0
2019,2,7,41.56,3.87,15.55,100.83,0.0
2019,2,8,35.64,2.73,16.7,101.08,0.0
2019,2,9,36.07,2.18,17.56,101.39,0.0
2019,2,10,45.03,1.86,19.27,101.27,0.0
2019,2,11,41.12,2.44,20.75,101.18,0.0
2019,2,12,36.72,4.27,20.24,101.12,0.0
2019,2,13,46.55,3.07,20.44,101.08,0.0
2019,2,14,59.88,2.48,20.41,101.0,0.0
2019,2,15,44.82,2.16,20.59,101.04,0.0
2019,2,16,44.29,2.07,20.62,101.13,0.0
2019,2,17,60.41,2.77,20.79,100.84,0.0
2019,2,18,75.2,4.81,21.75,100.45,0.55
2019,2,19,79.75,2.74,22.53,100.51,0.48
2019,2,20,81.22,3.85,22.35,100.69,2.48
2019,2,21,61.34,2.55,21.6,101.08,0.03
2019,2,22,47.78,2.1,20.16,101.2,0.0
2019,2,23,43.54,1.92,19.99,101.08,0.0
2019,2,24,62.0,3.12,21.82,100.68,0.0
2019,2,25,58.42,3.2,21.52,100.47,0.04
2019,2,26,62.26,2.58,22.09,100.31,0.03
2019,2,27,41.7,3.41,21.1,100.58,0.0
2019,2,28,58.78,2.38,21.34,100.78,0.0
2019,3,1,56.15,2.3,21.62,100.63,0.75
2019,3,2,72.66,4.86,21.24,100.28,1.67
2019,3,3,62.91,2.77,20.9,100.55,0.02
2019,3,4,64.27,2.16,20.54,100.64,0.01
2019,3,5,71.1,3.26,21.22,100.59,0.0
2019,3,6,71.66,3.76,21.6,100.69,0.0
2019,3,7,72.31,3.27,21.76,100.55,0.0
2019,3,8,72.42,2.97,22.18,100.73,0.0
2019,3,9,65.21,2.31,22.71,100.91,0.01
2019,3,10,71.58,3.5,21.64,100.66,0.07
2019,3,11,53.76,3.7,21.69,100.81,0.0
2019,3,12,53.35,2.58,21.94,101.0,0.01
2019,3,13,61.46,3.19,21.14,101.03,0.87
2019,3,14,61.24,2.42,21.86,101.14,0.13
2019,3,15,56.45,1.78,22.88,101.17,0.0
2019,3,16,44.77,2.84,23.17,101.04,0.0
2019,3,17,47.93,2.28,23.91,100.9,0.0
2019,3,18,52.98,2.64,24.01,100.79,0.0
2019,3,19,71.88,4.65,23.11,100.47,0.02
2019,3,20,69.72,3.67,23.42,100.44,0.0
2019,3,21,67.44,2.67,23.51,100.72,0.0
2019,3,22,59.81,2.56,23.84,100.87,0.0
2019,3,23,65.51,3.41,25.12,100.74,0.0
2019,3,24,60.01,2.7,25.73,100.7,0.06
2019,3,25,51.97,2.39,26.14,100.76,0.0
2019,3,26,56.02,2.18,27.09,100.82,0.0
2019,3,27,64.89,3.42,26.38,100.84,0.0
2019,3,28,68.5,3.64,26.9,100.59,0.0
2019,3,29,63.02,4.02,27.14,100.4,0.0
2019,3,30,57.11,2.7,26.71,100.38,0.0
2019,3,31,60.22,2.19,27.09,100.4,0.0
2019,4,1,64.98,2.27,27.51,100.39,0.0
2019,4,2,72.77,2.15,27.69,100.32,0.0
2019,4,3,73.55,2.29,28.2,100.27,0.0
2019,4,4,70.4,2.64,28.77,100.28,0.0
2019,4,5,72.84,2.55,28.42,100.28,0.0
2019,4,6,75.54,2.74,28.25,100.27,0.0
2019,4,7,72.99,4.24,28.48,100.09,0.0
2019,4,8,71.49,3.51,28.63,100.03,0.0
2019,4,9,75.92,3.69,27.92,100.15,0.0
2019,4,10,70.7,3.57,28.62,100.31,0.0
2019,4,11,74.44,3.45,28.22,100.29,0.03
2019,4,12,78.25,3.26,27.7,100.25,0.03
2019,4,13,65.64,2.84,28.55,100.34,0.0
2019,4,14,56.88,3.28,29.02,100.45,0.0
2019,4,15,60.32,4.85,25.92,100.46,0.1
2019,4,16,64.3,5.5,25.82,100.26,2.05
2019,4,17,57.34,3.21,26.43,100.37,0.08
2019,4,18,56.59,2.51,26.93,100.63,0.0
2019,4,19,60.92,3.12,26.97,100.51,0.0
2019,4,20,71.97,4.18,26.47,100.19,0.02
2019,4,21,75.72,4.02,26.66,100.09,0.02
2019,4,22,77.31,3.63,26.82,100.2,0.0
2019,4,23,78.91,4.33,26.94,100.29,0.0
2019,4,24,79.72,4.83,27.18,100.34,0.0
2019,4,25,73.68,3.99,28.05,100.34,0.0
2019,4,26,67.68,3.66,28.25,100.31,0.0
2019,4,27,61.44,3.38,28.85,100.25,0.0
2019,4,28,64.86,3.72,28.58,100.08,0.0
2019,4,29,67.41,4.39,28.93,99.89,0.0
2019,4,30,56.94,3.87,29.82,99.67,0.0
2019,5,1,47.29,3.14,29.29,99.72,0.0
2019,5,2,59.36,2.52,29.94,99.79,0.0
2019,5,3,54.93,2.89,30.37,99.92,0.0
2019,5,4,62.86,2.31,29.42,100.16,0.0
2019,5,5,72.04,4.01,28.73,100.29,0.0
2019,5,6,74.18,5.07,28.55,100.15,0.0
2019,5,7,76.17,5.95,28.49,100.04,0.0
2019,5,8,78.49,6.19,28.11,100.09,0.0
2019,5,9,77.82,6.78,27.79,100.06,0.0
2019,5,10,80.59,6.32,28.1,99.98,0.0
2019,5,11,79.67,5.93,28.57,100.07,0.01
2019,5,12,76.23,4.14,28.95,100.07,0.02
2019,5,13,74.46,5.09,28.97,99.96,0.01
2019,5,14,77.86,5.46,28.56,99.88,0.02
2019,5,15,75.48,3.99,28.83,100.02,0.04
2019,5,16,74.19,3.59,28.59,100.16,0.11
2019,5,17,76.56,3.53,27.83,100.22,0.11
2019,5,18,77.94,5.35,28.37,100.21,0.03
2019,5,19,81.12,5.31,28.24,100.18,0.02
2019,5,20,72.75,4.96,29.68,100.18,0.02
2019,5,21,70.7,5.25,29.99,100.16,9.7
2019,5,22,79.97,5.29,29.21,100.01,8.06
2019,5,23,76.9,5.2,29.48,99.87,4.79
2019,5,24,72.62,3.81,30.19,100.03,6.79
2019,5,25,70.44,3.35,29.98,99.94,22.98
2019,5,26,69.69,3.29,30.88,99.72,1.54
2019,5,27,71.48,4.04,30.43,99.7,0.0
2019,5,28,75.9,5.14,29.81,99.76,0.0
2019,5,29,78.93,5.17,29.61,99.67,0.0
2019,5,30,75.53,4.44,30.76,99.5,0.0
2019,5,31,78.44,2.85,30.85,99.52,0.0
2019,6,1,80.85,4.61,30.39,99.68,0.0
2019,6,2,82.36,4.75,30.18,99.71,0.0
2019,6,3,82.88,5.35,29.9,99.6,0.0
2019,6,4,83.19,4.76,29.95,99.63,0.0
2019,6,5,72.78,3.45,31.2,99.63,0.0
2019,6,6,61.77,4.4,31.79,99.67,0.0
2019,6,7,73.58,4.8,30.92,99.7,0.0
2019,6,8,76.84,4.61,30.85,99.64,0.0
2019,6,9,78.92,4.29,30.57,99.5,0.0
2019,6,10,80.88,4.24,30.33,99.34,0.0
2019,6,11,81.26,4.35,30.28,99.16,0.0
2019,6,12,74.27,2.7,31.37,99.12,0.0
2019,6,13,61.97,2.61,33.25,99.26,0.0
2019,6,14,52.26,3.22,34.56,99.22,0.0
2019,6,15,56.98,3.43,33.97,99.3,0.0
2019,6,16,66.17,4.05,31.72,99.47,0.0
2019,6,17,60.61,2.58,32.91,99.38,0.0
2019,6,18,73.24,5.31,31.18,99.18,0.0
2019,6,19,73.06,4.67,31.51,99.35,0.03
2019,6,20,70.25,4.55,30.92,99.55,0.21
2019,6,21,70.8,4.18,30.79,99.61,0.52
2019,6,22,71.81,3.87,31.16,99.61,0.92
2019,6,23,71.16,4.68,30.81,99.51,0.12
2019,6,24,68.73,4.27,31.04,99.62,0.13
2019,6,25,66.2,3.69,31.4,99.79,0.26
2019,6,26,71.82,5.46,31.08,99.67,0.06
2019,6,27,73.93,7.09,30.5,99.4,0.04
2019,6,28,74.52,7.26,30.73,99.26,0.09
2019,6,29,75.42,6.47,30.55,99.26,0.11
2019,6,30,76.21,6.64,30.53,99.22,0.05
2019,7,1,75.1,5.45,30.75,99.22,0.03
2019,7,2,71.61,3.99,31.11,99.41,0.01
2019,7,3,69.54,4.55,31.25,99.42,0.01
2019,7,4,72.71,6.07,31.11,99.27,0.01
2019,7,5,74.25,6.5,30.55,99.03,0.1
2019,7,6,72.43,6.11,30.7,98.96,0.22
2019,7,7,71.21,5.02,30.87,99.07,0.04
2019,7,8,72.0,5.5,30.73,99.17,0.04
2019,7,9,74.79,6.79,30.44,99.04,0.03
2019,7,10,74.85,6.64,30.88,99.09,0.02
2019,7,11,72.65,6.8,30.8,99.21,0.0
2019,7,12,71.79,6.35,30.81,99.33,0.0
2019,7,13,72.01,7.19,30.67,99.5,0.0
2019,7,14,75.06,9.14,30.01,99.42,0.0
2019,7,15,74.28,8.78,30.01,99.23,0.17
2019,7,16,73.92,7.33,30.33,99.34,0.34
2019,7,17,72.74,5.86,30.37,99.49,0.28
2019,7,18,71.76,4.95,30.29,99.42,0.15
2019,7,19,69.45,3.56,30.36,99.43,0.12
2019,7,20,64.99,3.15,31.16,99.55,0.03
2019,7,21,68.8,4.47,30.98,99.47,0.06
2019,7,22,71.55,4.2,30.82,99.38,1.11
2019,7,23,74.05,4.69,30.81,99.37,1.48
2019,7,24,78.07,6.94,30.33,99.39,3.19
2019,7,25,76.02,8.91,30.17,99.4,1.01
2019,7,26,76.97,8.73,29.74,99.28,1.41
2019,7,27,79.22,8.07,29.48,99.29,1.64
2019,7,28,79.71,6.44,29.29,99.43,4.24
2019,7,29,88.1,6.03,27.99,99.46,45.8
2019,7,30,85.19,5.88,28.45,99.31,21.17
2019,7,31,81.94,6.19,28.73,99.42,1.32
2019,8,1,81.85,4.96,28.53,99.37,0.37
2019,8,2,83.93,4.45,28.94,99.25,0.24
2019,8,3,83.16,4.72,29.04,99.27,0.39
2019,8,4,82.64,4.55,28.69,99.27,0.25
2019,8,5,83.91,4.53,28.61,99.12,0.0
2019,8,6,82.22,3.76,28.9,98.99,0.0
2019,8,7,82.12,3.41,28.64,98.92,0.01
2019,8,8,78.49,2.59,29.19,98.93,0.07
2019,8,9,85.15,2.58,28.73,99.09,30.55
2019,8,10,89.4,4.96,28.06,99.08,24.53
2019,8,11,90.58,6.37,27.66,98.99,92.07
2019,8,12,84.99,4.48,27.78,99.34,30.58
2019,8,13,83.44,2.89,28.45,99.45,1.02
2019,8,14,85.47,2.72,28.65,99.5,5.25
2019,8,15,87.05,3.06,28.25,99.63,0.01
2019,8,16,85.56,3.65,27.95,99.54,0.0
2019,8,17,85.95,3.7,27.93,99.49,0.0
2019,8,18,83.43,2.99,28.01,99.73,0.01
2019,8,19,81.59,2.98,28.37,99.96,0.01
2019,8,20,80.37,3.54,28.2,100.03,0.0
2019,8,21,82.19,4.6,27.8,99.91,0.01
2019,8,22,80.84,4.23,27.91,99.83,0.01
2019,8,23,79.11,3.67,27.79,99.87,0.01
2019,8,24,80.98,3.78,27.85,99.82,1.58
2019,8,25,80.19,3.28,28.13,99.73,0.9
2019,8,26,78.76,3.09,28.45,99.74,0.26
2019,8,27,80.52,3.19,28.37,99.65,0.29
2019,8,28,83.91,3.37,28.48,99.65,12.46
2019,8,29,83.06,1.94,28.66,99.71,14.45
2019,8,30,80.0,2.11,29.79,99.53,1.77
2019,8,31,78.45,2.42,29.99,99.33,0.21
2019,9,1,86.99,2.42,28.11,99.46,9.98
2019,9,2,84.37,2.57,28.97,99.55,4.81
2019,9,3,87.64,2.69,28.8,99.55,4.04
2019,9,4,84.52,2.75,28.9,99.47,0.04
2019,9,5,84.02,3.38,29.09,99.47,0.03
2019,9,6,84.74,3.41,29.07,99.42,0.08
2019,9,7,86.07,3.52,29.06,99.36,0.42
2019,9,8,84.01,2.63,29.17,99.52,0.18
2019,9,9,82.45,2.56,29.5,99.56,0.0
2019,9,10,85.15,3.14,29.32,99.58,0.0
2019,9,11,84.38,3.68,29.43,99.76,0.0
2019,9,12,81.06,3.66,29.45,99.87,0.0
2019,9,13,80.71,3.85,28.89,99.94,0.0
2019,9,14,81.02,4.27,28.67,99.96,0.0
2019,9,15,81.8,4.94,28.48,100.03,0.0
2019,9,16,80.9,4.46,28.45,99.83,0.0
2019,9,17,81.42,3.33,28.53,99.76,0.0
2019,9,18,79.9,2.77,28.06,100.14,0.0
2019,9,19,79.2,2.65,27.73,100.2,0.0
2019,9,20,78.91,3.08,28.23,100.06,0.01
2019,9,21,77.29,2.89,28.9,99.94,0.0
2019,9,22,73.88,1.86,29.65,100.01,0.01
2019,9,23,79.22,1.8,29.38,100.19,3.18
2019,9,24,78.27,1.92,29.38,100.26,5.76
2019,9,25,75.97,2.7,29.89,100.25,5.2
2019,9,26,75.54,2.27,30.56,100.32,4.97
2019,9,27,83.87,2.31,29.17,100.32,3.51
2019,9,28,80.45,1.95,29.51,100.16,0.71
2019,9,29,81.64,1.82,29.09,100.27,0.04
2019,9,30,83.02,2.8,28.6,100.26,0.07
2019,10,1,84.39,4.41,28.25,100.23,0.05
2019,10,2,84.31,4.08,28.19,100.38,0.07
2019,10,3,87.58,3.5,27.22,100.36,41.45
2019,10,4,83.8,2.41,26.89,100.44,33.13
2019,10,5,80.81,1.96,26.84,100.44,13.42
2019,10,6,70.79,1.32,27.28,100.52,16.68
2019,10,7,64.96,1.78,27.64,100.7,1.91
2019,10,8,67.64,2.2,27.39,100.68,0.0
2019,10,9,78.11,2.57,27.48,100.51,0.02
2019,10,10,79.41,2.0,27.27,100.5,0.07
2019,10,11,78.45,2.27,27.05,100.44,0.06
2019,10,12,72.31,1.72,27.27,100.53,0.03
